BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO;LEERWEG VMBO;VMBO SECTOR;AFDELING;EXAMENKANDIDATEN;GESLAAGDEN;GEZAKTEN;GEMIDDELD CIJFER SCHOOLEXAMEN;GEMIDDELD CIJFER CENTRAAL EXAMEN;GEMIDDELD CIJFER CIJFERLIJST
00JR;0;SGM Spieringshoek;SCHIEDAM;Zuid-Holland;VWO;;;Natuur en Techniek;9;7;2;6,4;5,7;6,4
00JR;0;SGM Spieringshoek;SCHIEDAM;Zuid-Holland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;33;31;2;6,8;6,1;6,8
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;HAVO;;;Cultuur en Maatschappij;15;12;3;6,3;5,6;6,4
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;HAVO;;;Economie en Maatschappij;59;42;17;6;5,9;6,2
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;HAVO;;;Natuur en Gezondheid;10;9;1;6,3;5,7;6,5
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;HAVO;;;Natuur en Techniek;10;9;1;6,2;6;6,4
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;9;8;1;6,3;6;6,5
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;VWO;;;Cultuur en Maatschappij;11;11;0;6,6;5,8;6,5
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;VWO;;;Economie en Maatschappij;16;16;0;6,7;6,3;6,7
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;7;6;1;6,9;6,1;6,9
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;VWO;;;Natuur en Gezondheid;7;6;1;6,9;6,6;7,1
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;VWO;;;Natuur en Techniek;10;9;1;6,2;5,7;6,4
00JT;0;Geref SGM Guido de Bres;AMERSFOORT;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;23;20;3;6,8;6,3;6,8
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;8;8;0;6,7;6,7;6,8
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;BL;Techniek;Bouwtechniek;3;3;0;7,2;7,3;7,3
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;BL;Techniek;Metaaltechniek;2;2;0;6,5;6;6,5
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;BL;Techniek;Metalectro -ISP;2;2;0;6,6;6,7;6,8
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;13;13;0;7,1;6,5;7
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;KL;Economie;Handel en Administratie -ISP;19;19;0;6,6;6,3;6,6
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;KL;Techniek;Bouwtechniek;4;4;0;6,8;6,4;6,6
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;KL;Techniek;Elektrotechniek;1;1;0;6,4;5,8;6
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;KL;Techniek;Metaaltechniek;1;1;0;6,6;6,6;6,7
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;KL;Techniek;Metalectro -ISP;6;6;0;6,5;6,2;6,4
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;18;17;1;6,9;5,9;6,6
00JT;2;Geref SGM Guido De Bres;AMERSFOORT;Utrecht;VMBO;TL;;;83;76;7;6,7;6,2;6,6
00JT;3;Geref SGM Guido De Bres;ARNHEM;Gelderland;VMBO;TL;;;11;11;0;6,7;6,4;6,7
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;18;18;0;6,5;6;6,3
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;HAVO;;;Economie en Maatschappij;74;69;5;6,6;6,2;6,4
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;11;9;2;6,6;6,1;6,4
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;HAVO;;;Natuur en Gezondheid;36;30;6;6,4;5,8;6,2
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;HAVO;;;Natuur en Techniek;9;8;1;6,7;6,8;6,7
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;37;34;3;6,5;6,4;6,4
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;VMBO;TL;;;128;123;5;6,5;6,4;6,5
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;VWO;;;Cultuur en Maatschappij;7;7;0;7,3;6,5;7,1
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;VWO;;;Economie en Maatschappij;25;22;3;6,6;5,8;6,4
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;34;34;0;7;6,5;6,8
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;VWO;;;Natuur en Gezondheid;5;4;1;6,7;5,9;6,7
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;VWO;;;Natuur en Techniek;11;11;0;7;6,7;7
00KV;0;KSE 00KV;ETTEN-LEUR;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;43;41;2;6,8;6,5;6,9
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;HAVO;;;Cultuur en Maatschappij;24;20;4;6,2;6;6,3
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;HAVO;;;Economie en Maatschappij;45;39;6;6,3;6,4;6,6
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;7;7;0;6,4;6,2;6,5
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;HAVO;;;Natuur en Gezondheid;37;30;7;6,2;5,9;6,3
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;HAVO;;;Natuur en Techniek;7;7;0;5,9;6,2;6,4
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;10;7;3;6,3;6,3;6,6
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;BL;Economie;Handel en Administratie -ISP;6;6;0;6,9;6,6;6,8
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;BL;Landbouw;Landbouw Breed -ISP;3;3;0;7,1;6,9;7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;BL;Techniek;Bouwtechniek;13;13;0;6,7;6,6;6,8
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;BL;Techniek;Elektrotechniek;4;4;0;6,8;7,2;6,9
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;BL;Techniek;Metaaltechniek;5;5;0;6,8;6,4;6,7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;BL;Zorg & Welzijn;Verzorging;13;13;0;7;6,3;6,8
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;GL;Economie;Handel en Administratie -ISP;9;9;0;6,7;6,4;6,7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;GL;Landbouw;Landbouw Breed -ISP;2;2;0;7,1;6,6;7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;GL;Techniek;Bouwtechniek;3;2;1;6,2;5,8;6,2
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;GL;Techniek;Metalectro -ISP;12;12;0;6,8;6,3;6,7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;GL;Zorg & Welzijn;Verzorging;16;15;1;6,4;5,6;6,2
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;KL;Economie;Handel en Administratie -ISP;22;22;0;6,6;6,4;6,6
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;KL;Landbouw;Landbouw Breed -ISP;4;4;0;6,9;6,7;6,7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;KL;Techniek;Bouwtechniek;5;4;1;6,8;6,6;6,7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;KL;Techniek;Elektrotechniek;7;7;0;6,8;6,8;6,8
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;KL;Techniek;Metaaltechniek;5;5;0;6,8;7;6,9
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;KL;Zorg & Welzijn;Verzorging;21;21;0;6,7;6;6,5
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;TL;;;35;34;1;6,8;6,2;6,7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VWO;;;Cultuur en Maatschappij;9;6;3;6,5;5,9;6,5
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VWO;;;Economie en Maatschappij;14;10;4;6,3;5,9;6,3
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;7;6;1;6,7;6;6,7
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VWO;;;Natuur en Gezondheid;22;14;8;6,4;5,7;6,4
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VWO;;;Natuur en Techniek;6;6;0;7;6,9;7,1
00LJ;0;Chr Coll Schaersvoorde;AALTEN;Gelderland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;22;19;3;7;6,5;7
00LJ;1;Chr Coll Schaersvoorde;AALTEN;Gelderland;VMBO;TL;;;30;30;0;6,7;6,4;6,6
00LJ;2;Chr Coll Schaersvoorde;WINTERSWIJK;Gelderland;VMBO;TL;;;21;21;0;6,7;6,5;6,7
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;HAVO;;;Cultuur en Maatschappij;10;8;2;6,6;6,2;6,6
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;HAVO;;;Economie en Maatschappij;32;30;2;6,5;6,3;6,6
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;HAVO;;;Natuur en Gezondheid;26;20;6;6,3;6;6,4
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;HAVO;;;Natuur en Techniek;18;14;4;6;5,7;6,2
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;12;12;0;6,6;6,2;6,6
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;BL;Economie;Handel en Administratie -ISP;9;7;2;6;5,8;6
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;10;10;0;6,3;6,3;6,4
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;GL;Economie;Technologie Orientatie;10;7;3;6;5,5;5,9
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;GL;Techniek;Technologie Orientatie;4;3;1;6;5,8;6
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;2;1;1;5,6;5,7;5,7
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;KL;Economie;Handel en Administratie -ISP;14;9;5;6,2;6,2;6,3
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;31;30;1;6,5;6,3;6,5
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VMBO;TL;;;68;64;4;6,4;6,3;6,4
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VWO;;;Cultuur en Maatschappij;13;12;1;6,7;6,1;6,6
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VWO;;;Economie en Maatschappij;12;12;0;6,7;6,2;6,6
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VWO;;;Natuur en Gezondheid;11;11;0;6,8;6,4;6,8
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VWO;;;Natuur en Techniek;4;4;0;6,7;6,7;6,9
00LY;0;Zeldenrust Steelantcollege;TERNEUZEN;Zeeland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;16;15;1;6,9;6,4;6,9
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;HAVO;;;Cultuur en Maatschappij;16;15;1;6,6;6,1;6,6
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;HAVO;;;Economie en Maatschappij;71;62;9;6,2;6,1;6,4
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;23;19;4;6,5;6,1;6,5
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;HAVO;;;Natuur en Gezondheid;18;15;3;6,2;6;6,4
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;HAVO;;;Natuur en Techniek;16;13;3;6,2;6,4;6,4
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;4;3;1;6,2;6,2;6,3
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;VMBO;TL;;;52;47;5;6,4;6,3;6,4
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;VWO;;;Cultuur en Maatschappij;13;12;1;7;6,3;6,8
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;VWO;;;Economie en Maatschappij;28;27;1;6,5;5,9;6,5
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;16;15;1;6,7;6,2;6,6
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;VWO;;;Natuur en Gezondheid;24;21;3;6,6;6,2;6,6
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;VWO;;;Natuur en Techniek;7;7;0;6,7;6,5;6,9
00MK;0;Kath SGM De Breul;ZEIST;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;17;15;2;7;6,6;7
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Cultuur en Maatschappij;10;9;1;6,4;6,1;6,5
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Economie en Maatschappij;38;33;5;6,2;6,3;6,4
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;12;8;4;6;5,9;6,2
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Natuur en Gezondheid;15;15;0;6,4;6,2;6,4
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;23;23;0;6,5;6,6;6,7
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;TL;;;77;73;4;6,7;6,2;6,5
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Cultuur en Maatschappij;7;6;1;6,8;6,3;6,8
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Economie en Maatschappij;23;18;5;6,6;5,9;6,5
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;18;11;7;6,4;5,7;6,3
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Natuur en Gezondheid;21;19;2;6,6;6;6,5
00ML;0;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;13;11;2;6,7;6,8;6,8
00ML;2;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;10;10;0;6,7;6,3;6,5
00ML;2;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;TL;;;89;86;3;6,7;6,5;6,6
00ML;4;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;12;11;1;6,5;6;6,6
00ML;4;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;29;29;0;6,5;6,3;6,6
00ML;4;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;KL;Economie;Handel en Administratie -ISP;24;18;6;6,4;5,6;6,2
00ML;4;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;27;26;1;6,9;6,3;6,7
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Cultuur en Maatschappij;16;14;2;6,6;6,4;6,6
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Economie en Maatschappij;50;43;7;6,4;6,4;6,4
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;9;9;0;6,5;6,2;6,4
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Natuur en Gezondheid;30;29;1;6,4;6,3;6,4
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Natuur en Techniek;12;8;4;6,2;6,4;6,1
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;18;18;0;6,4;6,5;6,5
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VMBO;TL;;;97;95;2;6,6;6,7;6,7
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Cultuur en Maatschappij;18;16;2;6,7;6,3;6,7
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Economie en Maatschappij;4;4;0;6,2;6;6,4
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;6;0;6,5;5,9;6,5
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Natuur en Gezondheid;8;7;1;6,5;6;6,6
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Natuur en Techniek;2;2;0;7,5;7,5;7,7
00ML;5;Meridiaancollege RK SGM;AMERSFOORT;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;13;13;0;6,9;6,7;7
00ML;9;Meridiaan College;AMERSFOORT;Utrecht;VMBO;BL;Economie;Consumptief Breed -ISP;32;31;1;6,7;6,4;6,7
00ML;9;Meridiaan College;AMERSFOORT;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;2;2;0;7,2;7,2;7,1
00ML;9;Meridiaan College;AMERSFOORT;Utrecht;VMBO;BL;Techniek;Bouwbreed -ISP;4;4;0;6;6,6;6,3
00ML;9;Meridiaan College;AMERSFOORT;Utrecht;VMBO;BL;Techniek;Techniek Breed -ISP;19;15;4;6,2;6,2;6,2
00ML;9;Meridiaan College;AMERSFOORT;Utrecht;VMBO;KL;Economie;Consumptief Breed -ISP;26;26;0;6,8;6,4;6,6
00ML;9;Meridiaan College;AMERSFOORT;Utrecht;VMBO;KL;Techniek;Bouwbreed -ISP;4;3;1;6,5;5,6;6,3
00ML;9;Meridiaan College;AMERSFOORT;Utrecht;VMBO;KL;Techniek;Techniek Breed -ISP;14;12;2;6,7;5,7;6,3
00MP;0;De Noordgouw;HEERDE;Gelderland;HAVO;;;Cultuur en Maatschappij;15;11;4;6,5;5,9;6,3
00MP;0;De Noordgouw;HEERDE;Gelderland;HAVO;;;Economie en Maatschappij;25;17;8;6,1;5,7;6
00MP;0;De Noordgouw;HEERDE;Gelderland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;9;7;2;6,4;6;6,4
00MP;0;De Noordgouw;HEERDE;Gelderland;HAVO;;;Natuur en Gezondheid;15;10;5;6,3;5,9;6,2
00MP;0;De Noordgouw;HEERDE;Gelderland;HAVO;;;Natuur en Gezondheid / Economie en Maatschappij;1;1;0;6,6;6,7;6,7
00MP;0;De Noordgouw;HEERDE;Gelderland;HAVO;;;Natuur en Techniek;5;4;1;6,2;6;6,2
00MP;0;De Noordgouw;HEERDE;Gelderland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;6;5;1;6,6;6,2;6,4
00MP;0;De Noordgouw;HEERDE;Gelderland;VMBO;TL;;;59;59;0;6,5;6,3;6,4
00MP;0;De Noordgouw;HEERDE;Gelderland;VWO;;;Cultuur en Maatschappij;8;7;1;6,5;6;6,5
00MP;0;De Noordgouw;HEERDE;Gelderland;VWO;;;Economie en Maatschappij;9;9;0;6,5;5,8;6,4
00MP;0;De Noordgouw;HEERDE;Gelderland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;5;4;1;7,5;6,8;7,2
00MP;0;De Noordgouw;HEERDE;Gelderland;VWO;;;Natuur en Gezondheid;2;2;0;6,3;6,3;6,5
00MP;0;De Noordgouw;HEERDE;Gelderland;VWO;;;Natuur en Techniek;4;4;0;7,2;6,6;7,2
00MP;0;De Noordgouw;HEERDE;Gelderland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;12;10;2;6,9;6,6;6,9
00MP;2;De Noordgouw;HATTEM;Gelderland;VMBO;BL;Economie;Handel en Administratie -ISP;1;1;0;5,5;6,1;5,8
00MP;2;De Noordgouw;HATTEM;Gelderland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;15;15;0;6,5;6,2;6,5
00MP;2;De Noordgouw;HATTEM;Gelderland;VMBO;KL;Economie;Handel en Administratie -ISP;9;9;0;6,7;5,7;6,3
00MP;2;De Noordgouw;HATTEM;Gelderland;VMBO;KL;Economie;Handel en Verkoop;4;4;0;6,7;5,4;6,2
00MP;2;De Noordgouw;HATTEM;Gelderland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;13;13;0;6,8;5,8;6,5
00MP;2;De Noordgouw;HATTEM;Gelderland;VMBO;TL;;;22;21;1;6,5;5,8;6,3
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;HAVO;;;Cultuur en Maatschappij;15;14;1;6,5;6,3;6,4
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;HAVO;;;Economie en Maatschappij;62;55;7;6,3;6,1;6,3
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;4;2;2;6,2;5,8;6,1
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;HAVO;;;Natuur en Gezondheid;18;15;3;6,5;6,2;6,5
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;HAVO;;;Natuur en Techniek;14;10;4;6,2;5,9;6,1
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;7;5;2;6,1;6;6,1
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;BL;Economie;Consumptief Breed -ISP;19;18;1;6,5;6,5;6,5
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;BL;Economie;Handel en Administratie -ISP;19;19;0;6,8;6,7;6,8
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;BL;Economie;Handel en Verkoop;1;1;0;7;6,2;7
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;27;26;1;6,5;6,4;6,6
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;KL;Economie;Consumptief Breed -ISP;14;13;1;6,5;6,4;6,5
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;KL;Economie;Handel en Administratie -ISP;21;20;1;6,7;6,4;6,6
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;KL;Zorg & Welzijn;Uiterlijke Verzorging;1;1;0;6;6,5;6,3
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;KL;Zorg & Welzijn;Verzorging;4;4;0;6,1;5,7;6,1
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;24;24;0;6,8;6,6;6,8
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO;TL;;;194;168;26;6,4;6;6,4
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VWO;;;Cultuur en Maatschappij;7;7;0;6,7;6,5;6,6
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VWO;;;Economie en Maatschappij;12;10;2;6,5;6,3;6,5
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;7;6;1;6,6;6,3;6,6
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VWO;;;Natuur en Gezondheid;8;8;0;6,5;6,1;6,6
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VWO;;;Natuur en Techniek;5;3;2;6,5;5,8;6,5
00MV;0;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;15;14;1;6,8;6,4;6,8
00NE;0;J v Br College vest Deltaweg;HELMOND;Noord-Brabant;VMBO;TL;;;116;111;5;6,7;6,4;6,7
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO;;;Cultuur en Maatschappij;16;15;1;6,7;6,3;6,6
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO;;;Economie en Maatschappij;39;34;5;6,2;6,3;6,3
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;6;0;7,1;6,6;6,9
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO;;;Natuur en Gezondheid;4;3;1;6,3;6,4;6,4
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO;;;Natuur en Techniek;19;19;0;6,6;6,6;6,5
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;20;20;0;6,4;6,5;6,6
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO;;;Cultuur en Maatschappij;14;13;1;6,6;5,9;6,4
