BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;18;19;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;31;13;28;16;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;1;0;5;1;4
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;3;7;2;3;3;6
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;1
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;0;2;3;3;4;7
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;6;4;5;6;6;6
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;2
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;28;30;28;38;0;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;33;Ljvb op VMBO-Bbg/Kbg Lw;32;29;19;19;0;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2561;LWOO Basisbg Lw Ec CB-ISP;0;0;0;0;6;5;4;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2661;LWOO Basisbg Lw LWT Ec CB-ISP;0;0;0;0;0;0;2;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;5;2;1;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Mode en Commercie;2553;LWOO Basisbg Lw Ec M & C;0;0;0;0;0;4;0;3;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Intersect. programma;ICT -route;3321;LWOO Basisbg Lw ICT-route;0;0;0;0;3;1;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Elektrotechniek;2513;LWOO Basisbg Lw Tech Elektro;0;0;0;0;0;0;2;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Metaaltechniek;2512;LWOO Basisbg Lw Tech Metaal;0;0;0;0;5;1;4;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Metalectro -ISP;2521;LWOO Basisbg Lw Tech ME-ISP;0;0;0;0;5;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2514;LWOO Basisbg Lw Tech Vrtgn;0;0;0;0;3;0;8;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2532;LWOO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;4;2;5;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;1;7;0;2;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Consumptief Breed -ISP;2961;VMBO Basisbg Lw Ec CB-ISP;0;0;0;0;0;0;7;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;1;1;1;1;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Mode en Commercie;2953;VMBO Basisbg Lw Ec M & C;0;0;0;0;0;1;0;2;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Intersect. programma;ICT -route;3421;VMBO Basisbg Lw ICT-route;0;0;0;0;0;0;4;1;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Elektrotechniek;2913;VMBO Basisbg Lw Tech Elektro;0;0;0;0;3;0;2;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Metaaltechniek;2912;VMBO Basisbg Lw Tech Metaal;0;0;0;0;1;0;3;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Metalectro -ISP;2921;VMBO Basisbg Lw Tech ME-ISP;0;0;0;0;0;0;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;2914;VMBO Basisbg Lw Tech Vrtgn;0;0;0;0;0;0;4;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2932;VMBO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;3;0;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;1;0;3;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Consumptief Breed -ISP;2461;LWOO Kaderbg Lw Ec CB-ISP;0;0;0;0;2;1;0;1;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;0;1;0;1;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Mode en Commercie;2453;LWOO Kaderbg Lw Ec M & C;0;0;0;0;0;2;0;1;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Intersect. programma;ICT -route;3322;LWOO Kaderbg Lw ICT-route;0;0;0;0;3;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Metaaltechniek;2412;LWOO Kaderbg Lw Tech Metaal;0;0;0;0;0;0;2;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Metalectro -ISP;2421;LWOO Kaderbg Lw Tech ME-ISP;0;0;0;0;3;0;3;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Voertuigentechniek;2414;LWOO Kaderbg Lw Tech Vrtgn;0;0;0;0;2;0;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2432;LWOO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;0;2;0;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;4;3;7;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Consumptief Breed -ISP;2861;VMBO Kaderbg Lw Ec CB-ISP;0;0;0;0;7;8;5;5;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;4;1;3;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Mode en Commercie;2853;VMBO Kaderbg Lw Ec M & C;0;0;0;0;0;1;0;7;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Intersect. programma;ICT -route;3422;VMBO Kaderbg Lw ICT-route;0;0;0;0;8;0;7;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Elektrotechniek;2813;VMBO Kaderbg Lw Tech Elektro;0;0;0;0;1;0;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Metaaltechniek;2812;VMBO Kaderbg Lw Tech Metaal;0;0;0;0;5;1;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Metalectro -ISP;2821;VMBO Kaderbg Lw Tech ME-ISP;0;0;0;0;2;0;7;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;5;0;2;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2832;VMBO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;0;6;0;6;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;7;1;8;0;0;0;0
20BH;2;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;0;1;0;0;0;0;0;0;0;0;0;0
20BH;2;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;90;Praktijkonderwijs;17;17;22;31;17;18;26;10;16;6;6;4
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;44;Lj LWOO vb op Th/Gm Lw;4;2;8;4;0;0;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;28;25;0;0;0;0;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;30;24;45;26;0;0;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;35;48;0;0;0;0;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;45;31;39;30;0;0;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;14;19;12;15;0;0;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;18;12;43;41;0;0;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Engelse Stroom;N;N.v.t.;N.v.t.;700;International Baccalaureate middle years programme;23;20;24;21;29;25;19;22;21;13;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;5;12;3;17;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;31;22;24;27;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;11;14;8;18;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;13;5;11;4;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;1;1;2;4;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;5;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;36;47;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;0;0;8;10;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;40;49;0;0;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Int. Baccelaureaat;N;N.v.t.;N.v.t.;800;International Baccalaureate diplom programme;0;0;0;0;0;0;0;0;25;28;18;18
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;10;7;6;7;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;38;29;36;47;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO uitbest. aan VAVO;J;N.v.t.;N.v.t.;4050;LWOO VMBO-TL naar VAVO;0;0;0;0;0;3;2;2;0;0;0;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;3;7;2;7;3;8
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;2;1;0;0;1
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;14;19;9;12;15;13
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;1;0;5;1;0
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;7;23;22;23;3;34
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;1;0;5;2;4
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;29;8;18;5;25;4
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;1;5;1;2;8;1
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;2;2;1
20BK;0;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;3;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;57;71;11;22;0;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;19;17;21;21;0;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;44;Lj LWOO vb op Th/Gm Lw;5;4;5;9;0;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;1;0;0;0;0;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;10;4;9;15;0;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;47;31;3;3;0;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;25;20;24;10;0;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;11;4;9;4;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2662;LWOO Basisbg Lw LWT Ec HA-ISP;0;0;0;0;2;1;2;1;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Economie;Mode en Commercie;2553;LWOO Basisbg Lw Ec M & C;0;0;0;0;0;1;0;6;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;14;1;15;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3314;LWOO Basisbg Lw LWT TB-ISP;0;0;0;0;7;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2614;LWOO Basisbg Lw LWT Tech Vrtgn;0;0;0;0;0;0;5;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;3;11;2;20;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2641;LWOO Basisbg Lw LWT ZrgWlz ZW-ISP;0;0;0;0;2;8;1;6;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;3;0;0;3;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;3062;VMBO Basisbg Lw LWT Ec HA-ISP;0;0;0;0;0;0;1;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;3;0;2;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3414;VMBO Basisbg Lw LWT TB-ISP;0;0;0;0;1;0;0;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;1;1;1;1;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;3041;VMBO Basisbg Lw LWT ZrgWlz ZW-ISP;0;0;0;0;0;0;0;1;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;12;9;9;10;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;J;Economie;Mode en Commercie;2453;LWOO Kaderbg Lw Ec M & C;0;0;0;0;0;2;0;8;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;J;Techniek;Techniek Breed -ISP;3312;LWOO Kaderbg Lw TB-ISP;0;0;0;0;17;1;15;0;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;1;12;3;12;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;11;4;11;6;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;N;Economie;Mode en Commercie;2853;VMBO Kaderbg Lw Ec M & C;0;0;0;0;0;0;0;2;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;10;1;12;1;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;7;0;6;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;4;4;2;2;0;0;0;0
20BK;1;Stedelijk College Eindhoven;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;7;8;10;4;0;0;0;0
