BEVOEGD GEZAG NUMMER;BEVOEGD GEZAG NAAM;GROEPERING;FUNCTIECATEGORIE;FUNCTIE;VOORZITTER;INGANSDATUM DIENSTVERBAND;EINDDATUM DIENSTVERBAND;OMVANG DIENSTVERBAND IN FTE;BELONING;BELASTBARE VASTE EN VARIABELE ONKOSTENVERGOEDING;VOORZIENING T.B.V. BELONING BETAAL OP TERMIJN;UITKERINGEN WEGENS BEËINDIGING V/H DIENSTVERBAND;MOTIVATIE OVERSCHRIJDING
41152;Stg. Openb. Voortg. Ond. Tiel;SSG4;Toezichthouders;lid Raad van Toezicht;N;1-1-2013;31-12-2013;;1.500;;;;
41152;Stg. Openb. Voortg. Ond. Tiel;SSG4;Bestuurders;locatiedirecteur;N;1-1-2013;31-12-2013;1,00;77.139;;13.233;;
41152;Stg. Openb. Voortg. Ond. Tiel;SSG4;Toezichthouders;lid Raad van Toezicht;N;1-1-2013;31-12-2013;;1.500;;;;
41152;Stg. Openb. Voortg. Ond. Tiel;SSG4;Toezichthouders;lid Raad van Toezicht;N;1-1-2013;31-12-2013;;1.500;;;;
41152;Stg. Openb. Voortg. Ond. Tiel;SSG4;Toezichthouders;voorzitter Raad van Toezicht;J;1-1-2013;31-12-2013;;4.500;;;;
41152;Stg. Openb. Voortg. Ond. Tiel;SSG4;Toezichthouders;lid Raad van Toezicht;N;1-1-2013;31-12-2013;;1.500;;;;
41152;Stg. Openb. Voortg. Ond. Tiel;SSG4;Toezichthouders;lid Raad van Toezicht;N;17-4-2013;31-12-2013;;1.071;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Bestuurders;voorzitter College van Bestuur;J;1-1-1996;;1,00;117.364;;21.005;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;Voorzitter Raad van Toezicht;J;12-9-2009;;;8.000;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Bestuurders;lid College van Bestuur;N;1-1-1996;30-4-2013;1,00;39.903;144;6.296;31.871;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;12-9-2009;;;9.075;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Bestuurders;lid College van Bestuur;N;1-1-2005;;1,00;111.141;354;19.403;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;12-9-2009;;;5.750;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Bestuurders;lid College van Bestuur;N;1-1-2005;;1,00;108.915;800;19.403;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;12-9-2009;30-6-2013;;1.500;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;12-9-2009;30-6-2013;;4.750;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;1-9-2013;;;4.750;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;1-9-2013;;;1.917;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;1-9-2013;;;1.917;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;1-9-2013;;;1.917;;;;
41158;Stg. Chr. V.M.B.O. Harderwijk;SSG1;Toezichthouders;lid Raad van Toezicht;N;1-9-2013;;;1.583;;;;
41161;Stichting Scholengroep Pontes;SSG4;Bestuurders;Voorzitter;J;1-1-2011;31-7-2013;0,89;64.041;;9.028;;
41161;Stichting Scholengroep Pontes;SSG4;Toezichthouders;lid;N;1-1-2012;31-12-2013;;3.750;;;;
41161;Stichting Scholengroep Pontes;SSG4;Bestuurders;Voorzitter;J;1-9-2013;31-12-2013;1,00;43.050;;6.845;;
41161;Stichting Scholengroep Pontes;SSG4;Toezichthouders;lid;N;1-1-2012;31-12-2013;;4.490;;;;
41161;Stichting Scholengroep Pontes;SSG4;Bestuurders;Rector-Lid;N;1-3-2011;31-7-2013;1,00;60.397;;9.169;;
41161;Stichting Scholengroep Pontes;SSG4;Toezichthouders;lid;N;1-1-2012;31-12-2013;;3.750;;;;
41161;Stichting Scholengroep Pontes;SSG4;Bestuurders;Rector -Lid;N;1-5-2009;31-7-2013;1,00;60.375;;9.169;;
41161;Stichting Scholengroep Pontes;SSG4;Toezichthouders;lid;J;1-1-2012;31-12-2013;;6.625;;;;
41161;Stichting Scholengroep Pontes;SSG4;Bestuurders;Directeur bedrijfsvoering- Lid;N;1-9-2009;31-7-2013;1,00;51.208;;6.676;;
41161;Stichting Scholengroep Pontes;SSG4;Toezichthouders;lid;N;1-1-2012;31-12-2013;;3.750;;;;
41161;Stichting Scholengroep Pontes;SSG4;Toezichthouders;lid;N;1-1-2012;31-12-2013;;2.875;;;;
41163;Stg. Prakt.onderw. Leiden e.o.;SSG1;Bestuurders;Directeur;N;1-2-2012;;1,00;72.347;;10.847;;
41163;Stg. Prakt.onderw. Leiden e.o.;SSG1;Toezichthouders;Voorzitter;J;1-12-2011;;;;;;;
41163;Stg. Prakt.onderw. Leiden e.o.;SSG1;Toezichthouders;Penningmeester;N;4-9-2012;;;;;;;
41163;Stg. Prakt.onderw. Leiden e.o.;SSG1;Toezichthouders;lid;N;1-9-2011;1-8-2013;;;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Bestuurders;bestuurder;J;1-1-2013;31-12-2014;1,00;106.680;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;voorzitter;J;1-1-2013;31-12-2013;;7.623;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;lid;N;1-1-2013;31-12-2013;;3.600;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;lid;N;1-1-2013;31-12-2013;;3.600;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;lid;N;12-12-2013;31-12-2013;;;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;lid;N;12-12-2013;31-12-2013;;;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;lid;N;1-1-2013;1-7-2013;;1.800;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;lid;N;1-1-2013;31-12-2013;;4.356;;;;
41164;Stg. Prakt.ond. Reg. Nijmeg.;SSG1;Toezichthouders;lid;N;1-1-2013;31-12-2013;;3.600;;;;
41195;SSVO NOP/Lemsterland;SSG5;Bestuurders;Directeur/bestuurder;J;1-11-2012;;1,00;111.612;;19.183;;
41195;SSVO NOP/Lemsterland;SSG5;Toezichthouders;lid Raad van Toezicht;J;1-1-2009;;;4.800;;;;
41195;SSVO NOP/Lemsterland;SSG5;Bestuurders;Directeur/bestuurder;N;1-4-2001;;1,00;95.158;;15.722;;
41195;SSVO NOP/Lemsterland;SSG5;Toezichthouders;lid Raad van Toezicht;N;1-1-2009;31-12-2013;;3.600;;;;
41195;SSVO NOP/Lemsterland;SSG5;Toezichthouders;lid Raad van Toezicht;N;1-1-2009;;;2.400;;;;
41195;SSVO NOP/Lemsterland;SSG5;Toezichthouders;lid Raad van Toezicht;N;1-1-2009;;;2.400;;;;
41195;SSVO NOP/Lemsterland;SSG5;Toezichthouders;lid Raad van Toezicht;N;1-1-2012;;;2.400;;;;
41195;SSVO NOP/Lemsterland;SSG5;Toezichthouders;lid Raad van Toezicht;N;1-10-2013;;;900;;;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Bestuurders;Voorzitter college van bestuur;J;21-5-1980;;0,89;64.097;;11.344;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Toezichthouders;Voorzitter;J;1-12-2008;;;1.675;;;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Toezichthouders;Nieuwe post;N;29-11-2010;;;1.425;;;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Toezichthouders;Nieuwe post;N;14-3-2011;;;1.175;;;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Toezichthouders;Nieuwe post;N;3-12-2012;;;1.425;;;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Toezichthouders;Nieuwe post;N;3-12-2012;;;1.175;;;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Toezichthouders;Nieuwe post;N;22-2-2013;;;1.175;;;;
41202;Stg. Sgs V. Vrijeschoolonderw.;SSG3;Toezichthouders;Nieuwe post;N;22-2-2013;;;1.425;;;;
41203;Stg. Onderwijs Midden-Limburg;SSG4;Bestuurders;Voorzitter CvB;J;;;1,00;103.131;3.240;29.831;;
41203;Stg. Onderwijs Midden-Limburg;SSG4;Toezichthouders;Voorzitter RvT;J;;;;8.050;;;;
41203;Stg. Onderwijs Midden-Limburg;SSG4;Bestuurders;Lid CvB;N;;;1,00;106.221;3.240;28.005;;
41203;Stg. Onderwijs Midden-Limburg;SSG4;Toezichthouders;Secretaris RvT;N;;;;1.500;;;;
41203;Stg. Onderwijs Midden-Limburg;SSG4;Toezichthouders;Lid CvB;N;;;;3.450;;;;
41203;Stg. Onderwijs Midden-Limburg;SSG4;Toezichthouders;Lid CvB;N;;;;4.600;;;;
41203;Stg. Onderwijs Midden-Limburg;SSG4;Toezichthouders;Lid CvB;N;;;;1.725;;;;
41208;Stg. Onderwijsgroep Amersfoort;SSG5;Bestuurders;Voorzitter College van Bestuur;N;1-3-2011;;1,10;128.969;;21.245;;
41208;Stg. Onderwijsgroep Amersfoort;SSG5;Toezichthouders;Voorzitter;J;11-2-2003;;;7.750;;;;
41208;Stg. Onderwijsgroep Amersfoort;SSG5;Toezichthouders;Plv voorzitter;N;1-4-2012;;;3.875;;;;
41208;Stg. Onderwijsgroep Amersfoort;SSG5;Toezichthouders;Lid;N;1-4-2012;1-5-2014;;3.875;;;;
41208;Stg. Onderwijsgroep Amersfoort;SSG5;Toezichthouders;Lid;N;1-8-2010;1-5-2014;;3.875;;;;
41208;Stg. Onderwijsgroep Amersfoort;SSG5;Toezichthouders;Lid;N;18-4-2005;;;3.875;;;;
41208;Stg. Onderwijsgroep Amersfoort;SSG5;Toezichthouders;Lid;N;11-11-2008;;;3.875;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Bestuurders;Voorzitter;J;15-1-2009;;1,00;154.000;;28.900;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Voorzitter;J;;;;10.000;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Bestuurders;Lid;N;1-1-2001;;1,00;139.070;;21.531;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;5.000;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;5.000;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;5.000;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;3.250;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;6.500;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;6.500;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;5.000;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;2.167;;;;
41211;Ons Middelbaar Onderwijs;SSG5;Toezichthouders;Lid;N;;;;542;;;;
41217;Stichting Ceder Groep;SSG5;Bestuurders;voorzitter;J;1-4-2011;;1,00;99.433;;15.566;;
41217;Stichting Ceder Groep;SSG5;Toezichthouders;Voorzitter;J;;;;5.333;;;;
41217;Stichting Ceder Groep;SSG5;Toezichthouders;Lid;N;;;;3.146;;;;
41217;Stichting Ceder Groep;SSG5;Toezichthouders;Lid;N;;;;3.979;;;;
41217;Stichting Ceder Groep;SSG5;Toezichthouders;Lid;N;;;;3.500;;;;
41217;Stichting Ceder Groep;SSG5;Toezichthouders;Lid;N;;;;1.500;;;;
41219;Stg Vrije Sch. V.O. Nrd. Holl;SSG3;Bestuurders;Bestuurder;J;1-1-2010;;1,00;80.446;;13.768;18.000;
41219;Stg Vrije Sch. V.O. Nrd. Holl;SSG3;Toezichthouders;Lid RvT;J;1-1-2013;;;1.500;;;;
41219;Stg Vrije Sch. V.O. Nrd. Holl;SSG3;Toezichthouders;Lid RvT;N;1-1-2013;;;1.000;;;;
41219;Stg Vrije Sch. V.O. Nrd. Holl;SSG3;Toezichthouders;Lid RvT;N;1-1-2013;;;1.000;;;;
41219;Stg Vrije Sch. V.O. Nrd. Holl;SSG3;Toezichthouders;Lid RvT;N;1-1-2013;;;1.000;;;;
41219;Stg Vrije Sch. V.O. Nrd. Holl;SSG3;Toezichthouders;Lid RvT;N;1-1-2013;;;1.000;;;;
41220;Stg. Vrije Scholen Zuidw. Ned.;SSG3;Bestuurders;Bestuurder;N;1-11-2006;;0,82;90.600;;24.665;;
41220;Stg. Vrije Scholen Zuidw. Ned.;SSG3;Toezichthouders;Voorzitter;J;1-1-2012;1-1-2015;;1.200;;;;
41220;Stg. Vrije Scholen Zuidw. Ned.;SSG3;Toezichthouders;Vice Voorzitter;N;14-12-2009;30-6-2016;;720;;;;
41220;Stg. Vrije Scholen Zuidw. Ned.;SSG3;Toezichthouders;Toezichthouder;N;14-12-2009;30-6-2016;;720;;;;
41220;Stg. Vrije Scholen Zuidw. Ned.;SSG3;Toezichthouders;Toezichthouder;N;1-7-2010;1-1-2016;;720;;;;
41220;Stg. Vrije Scholen Zuidw. Ned.;SSG3;Toezichthouders;Toezichthouder;N;1-1-2012;1-1-2015;;720;;;;
41220;Stg. Vrije Scholen Zuidw. Ned.;SSG3;Toezichthouders;Toezichthouder;N;9-7-2012;9-7-2015;;720;;;;
41236;Pronova;SSG1;Bestuurders;Algemeen directeur;N;2-8-2006;31-3-2013;1,00;25.384;135;3.782;;
41236;Pronova;SSG1;Interim Bestuurder;Algemeen directeur;N;1-4-2013;31-12-2013;1,00;137.020;1.198;;;
41236;Pronova;SSG1;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;2.000;;;;
41236;Pronova;SSG1;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;2.000;;;;
41236;Pronova;SSG1;Toezichthouders;Lid RvT;N;1-1-2013;31-3-2013;;500;;;;
41236;Pronova;SSG1;Toezichthouders;Lid RvT;N;1-6-2013;31-12-2013;;1.167;;;;
41236;Pronova;SSG1;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;2.000;;;;
41236;Pronova;SSG1;Toezichthouders;Voorzitter RvT;N;1-1-2013;31-12-2013;;2.670;;;;
41267;Stg. Sch. Pr.ond. Stadskanaal;SSG1;Bestuurders;Directeur/bestuurder;;24-2-2012;;1,00;82.822;4.031;14.071;;
41267;Stg. Sch. Pr.ond. Stadskanaal;SSG1;Toezichthouders;Voorzitter vrijwilliger;J;24-2-2012;;;;;;;
41267;Stg. Sch. Pr.ond. Stadskanaal;SSG1;Toezichthouders;Penningmeester vrijwilliger;N;24-2-2012;;;;;;;
41267;Stg. Sch. Pr.ond. Stadskanaal;SSG1;Toezichthouders;Secretaris vrijwilliger;N;24-2-2012;;;;;;;
41267;Stg. Sch. Pr.ond. Stadskanaal;SSG1;Toezichthouders;Lid vrijwilliger;N;24-2-2012;;;;;;;
41267;Stg. Sch. Pr.ond. Stadskanaal;SSG1;Toezichthouders;Lid vrijwilliger;N;24-2-2012;;;;;;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-9-2004;30-11-2013;1,00;156.345;590;24.467;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Toezichthouders;Voorzitter Raad van Toezicht;J;1-1-2009;;;7.000;;;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-12-2013;;1,00;14.624;134;1.604;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;3.500;;;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;3.500;;;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;4.600;;;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;3.500;;;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;4.600;;;;
41269;Stg Chr VO in Apeldoorn eo;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;31-7-2013;;;;;;
41271;Stichting Roelof van Echten;SSG4;Bestuurders;Alg.directeur/bestuurder;N;1-1-2012;;1,00;132.539;4.167;22.832;;
41271;Stichting Roelof van Echten;SSG4;Toezichthouders;Voorzitter Raad van Toezicht;J;1-1-2012;;;4.450;;;;
41271;Stichting Roelof van Echten;SSG4;Bestuurders;Sectordirecteur B&B;N;1-8-2007;;1,00;82.086;;21.147;;
41271;Stichting Roelof van Echten;SSG4;Toezichthouders;Lid van de Raad van Toezicht;N;1-1-2012;;;2.500;;;;
41271;Stichting Roelof van Echten;SSG4;Bestuurders;Sectordirecteur MHV;N;1-8-2012;;1,00;82.193;;21.659;;
41271;Stichting Roelof van Echten;SSG4;Toezichthouders;Lid van de Raad van Toezicht;N;1-1-2012;;;3.900;;;;
41271;Stichting Roelof van Echten;SSG4;Bestuurders;Sectordirecteur VMBO;N;1-8-2005;;1,00;79.673;;21.659;;
41271;Stichting Roelof van Echten;SSG4;Toezichthouders;Lid van de Raad van Toezicht;N;1-1-2012;;;3.200;;;;
41271;Stichting Roelof van Echten;SSG4;Toezichthouders;Lid van de Raad van Toezicht;N;1-1-2012;;;3.200;;;;
41271;Stichting Roelof van Echten;SSG4;Toezichthouders;Lid van de Raad van Toezicht;N;1-1-2012;31-12-2013;;3.900;;;;
41271;Stichting Roelof van Echten;SSG4;Toezichthouders;Lid van de Raad van Toezicht;N;1-1-2012;31-12-2012;;700;;;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Bestuurders;Bestuurder;J;18-5-2011;;1,00;124.722;;22.503;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Toezichthouders;Voorzitter RvT;J;;;;7.200;;;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Toezichthouders;lid RvT;N;;;;4.665;;;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Toezichthouders;lid RvT;N;;;;5.680;;;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Toezichthouders;vice-voorzitter RvT;N;;;;6.765;;;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Toezichthouders;lid RvT;N;;;;4.665;;;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Toezichthouders;lid RvT;N;;;;4.665;;;;
41281;Stg. Sch.grp Rijk van Nijmegen;SSG5;Toezichthouders;lid RvT;N;;;;4.665;;;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Bestuurder;J;1-6-2002;;1,00;127.094;;22.997;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Toezichthouders;Voorzitter RvT;J;1-3-2009;;;;;6.621;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Rector;N;31-8-1981;;1,00;93.777;;17.611;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Toezichthouders;Lid RvT;N;15-3-2007;;;;;2.882;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Rector;N;1-2-2010;;1,00;95.596;;16.717;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Toezichthouders;Lid RvT;N;15-3-2007;;;;;2.882;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Rector;N;1-4-2011;;1,00;100.697;;17.769;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Toezichthouders;Lid RvT;N;1-2-2008;;;;;2.882;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Rector;N;1-3-2009;;1,00;90.654;;15.454;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Toezichthouders;Lid RvT;N;;;;;;2.882;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Rector;N;1-8-1981;;1,00;85.984;;14.595;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Toezichthouders;Lid RvT;N;;;;;;2.882;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Rector;N;1-8-2007;;1,00;101.387;;17.055;;
41285;Alliantie Voortgezet Onderwijs;SSG5;Bestuurders;Rector;N;1-8-2000;;1,00;90.315;;15.715;;
41295;Sticht. SVO Wolvega/Steenwijk;SSG5;Bestuurders;Bestuurder;N;1-9-1999;;1,00;103.202;1.833;17.281;;
41295;Sticht. SVO Wolvega/Steenwijk;SSG5;Toezichthouders;Voorzitter;J;;;;1.932;;;;
41295;Sticht. SVO Wolvega/Steenwijk;SSG5;Bestuurders;Bestuurder;N;1-8-2001;;1,00;103.202;2.274;17.281;;
41295;Sticht. SVO Wolvega/Steenwijk;SSG5;Toezichthouders;Lid;N;;;;1.881;;;;
41295;Sticht. SVO Wolvega/Steenwijk;SSG5;Toezichthouders;Lid;N;;;;1.875;;;;
41295;Sticht. SVO Wolvega/Steenwijk;SSG5;Toezichthouders;Lid;N;;;;2.190;;;;
41295;Sticht. SVO Wolvega/Steenwijk;SSG5;Toezichthouders;Lid;N;;;;375;;;;
41297;St. Prot. Chr. Voortg. Onderw.;SSG5;Bestuurders;voorzitter college van bestuur;J;1-8-2007;;1,00;109.000;2.000;19.000;;
41297;St. Prot. Chr. Voortg. Onderw.;SSG5;Toezichthouders;voorzitter RvT;J;;;;4.000;;;;
41297;St. Prot. Chr. Voortg. Onderw.;SSG5;Bestuurders;lid/plv.voorzitter college van bestuur;N;11-1-1979;;1,00;102.000;1.000;19.000;;
41297;St. Prot. Chr. Voortg. Onderw.;SSG5;Toezichthouders;lid RvT;N;;;;3.000;;;;
41297;St. Prot. Chr. Voortg. Onderw.;SSG5;Toezichthouders;lid RvT;N;;;;3.000;;;;
41297;St. Prot. Chr. Voortg. Onderw.;SSG5;Toezichthouders;lid RvT;N;;;;3.000;;;;
41297;St. Prot. Chr. Voortg. Onderw.;SSG5;Toezichthouders;lid RvT;N;;;;3.000;;;;
41298;Stichting Scholengroep Spinoza;SSG5;Bestuurders;Voorzitter College van Bestuur;J;1-4-2013;;1,00;69.637;;21.477;;
41298;Stichting Scholengroep Spinoza;SSG5;Interim Bestuurder;Interim voorzitter College van Bestuur;J;;1-4-2013;;5.663;;;;
41298;Stichting Scholengroep Spinoza;SSG5;Toezichthouders;Voorzitter Raad van Toezicht;J;28-2-2008;;;3.200;;;;
41298;Stichting Scholengroep Spinoza;SSG5;Toezichthouders;Lid Raad van Toezicht;N;20-5-2008;;;3.200;;;;
41298;Stichting Scholengroep Spinoza;SSG5;Toezichthouders;Lid Raad van Toezicht;N;28-10-2009;;;3.200;;;;
41298;Stichting Scholengroep Spinoza;SSG5;Toezichthouders;Lid Raad van Toezicht;N;28-10-2009;;;3.200;;;;
41298;Stichting Scholengroep Spinoza;SSG5;Toezichthouders;Lid Raad van Toezicht;N;26-10-2011;;;3.200;;;;
41320;Stichting Dollard College;SSG5;Bestuurders;College van Bestuur;J;1-3-2003;;1,00;163.742;;28.866;;
41320;Stichting Dollard College;SSG5;Toezichthouders;Raad van Toezicht;J;30-3-2007;;;13.650;;;;
41320;Stichting Dollard College;SSG5;Bestuurders;College van Bestuur;N;1-9-2011;;1,00;137.285;;25.112;;
41320;Stichting Dollard College;SSG5;Toezichthouders;Raad van Toezicht;N;30-3-2007;;;9.750;;;;
41320;Stichting Dollard College;SSG5;Toezichthouders;Raad van Toezicht;N;12-3-2009;;;9.750;;;;
41320;Stichting Dollard College;SSG5;Toezichthouders;Raad van Toezicht;N;12-3-2009;;;9.750;;;;
41320;Stichting Dollard College;SSG5;Toezichthouders;Raad van Toezicht;N;23-4-2013;;;5.850;;;;
41332;Stg. Openb. Ond. J. v. Brabant;SSG5;Bestuurders;CvB;J;1-1-2013;;1,00;110.390;;17.828;;
