BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO;LEERWEG VMBO;VMBO SECTOR;AFDELING;EXAMENKANDIDATEN;GESLAAGDEN;GEZAKTEN;GEMIDDELD CIJFER SCHOOLEXAMEN;GEMIDDELD CIJFER CENTRAAL EXAMEN;GEMIDDELD CIJFER CIJFERLIJST
20FR;20FR02;Penta Coll.- Scala Rietvelden;SPIJKENISSE;Zuid-Holland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;17;16;1;6,8;6,4;6,9
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Economie;Administratie;7;7;0;6,8;6,8;6,8
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Economie;Handel en Verkoop;11;11;0;6,5;6,8;6,7
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Techniek;Bouwtechniek;13;13;0;6,2;6,1;6,3
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Techniek;Elektrotechniek;3;3;0;6,6;6,7;6,8
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Techniek;Installatietechniek;13;13;0;6,6;6,4;6,6
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Techniek;Metaaltechniek;4;4;0;6,7;6,5;6,7
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Techniek;Voertuigentechniek;14;14;0;6,3;6,7;6,5
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;24;23;1;6,4;6,6;6,6
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;GL;Intersect. programma;ICT -route;17;17;0;6,4;6,4;6,5
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;KL;Economie;Administratie;9;9;0;6,8;6,7;6,9
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;KL;Economie;Handel en Verkoop;4;4;0;6,7;6,5;6,7
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;KL;Techniek;Bouwtechniek;11;9;2;6,3;6,0;6,3
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;KL;Techniek;Instalektro -ISP;14;13;1;6,4;6,0;6,3
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;KL;Techniek;Metaaltechniek;5;5;0;6,7;6,4;6,6
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;KL;Techniek;Voertuigentechniek;12;11;1;6,6;6,6;6,6
20FR;20FR03;Penta Coll. loc. De Oude Maas;SPIJKENISSE;Zuid-Holland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;36;36;0;6,5;6,1;6,4
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;BL;Economie;Consumptief;9;9;0;6,5;6,4;6,5
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;BL;Economie;Handel en Administratie -ISP;12;12;0;6,7;6,5;6,7
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;BL;Zorg & Welzijn;Uiterlijke Verzorging;5;4;1;6,3;6,6;6,5
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;BL;Zorg & Welzijn;Verzorging;1;1;0;5,8;6,2;6,0
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;KL;Economie;Consumptief;8;8;0;6,3;6,0;6,2
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;KL;Economie;Handel en Administratie -ISP;11;11;0;6,7;6,6;6,7
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;KL;Zorg & Welzijn;Uiterlijke Verzorging;7;7;0;7,1;6,6;7,0
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;KL;Zorg & Welzijn;Verzorging;10;10;0;6,9;6,3;6,7
20FR;20FR04;Penta College -loc. Hoogvliet;ROTTERDAM;Zuid-Holland;VMBO;TL;;;33;29;4;6,5;5,9;6,4
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;HAVO;;;Cultuur en Maatschappij;11;10;1;6,5;6,0;6,6
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;HAVO;;;Economie en Maatschappij;47;41;6;6,4;6,0;6,5
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;HAVO;;;Natuur en Gezondheid;14;13;1;6,4;6,2;6,5
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;HAVO;;;Natuur en Techniek;18;17;1;6,4;6,6;6,5
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;8;8;0;6,3;6,1;6,4
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VMBO;GL;Economie;Technologie Orientatie;11;8;3;6,1;5,7;6,0
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VMBO;GL;Techniek;Technologie Orientatie;2;1;1;6,5;5,7;6,2
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;6;6;0;6,4;5,7;6,1
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VMBO;TL;;;68;67;1;6,6;6,1;6,5
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VWO;;;Cultuur en Maatschappij;2;2;0;6,5;5,7;6,6
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VWO;;;Economie en Maatschappij;12;11;1;6,3;5,9;6,6
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;8;7;1;6,8;6,2;6,8
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VWO;;;Natuur en Gezondheid;7;6;1;6,4;6,2;6,7
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VWO;;;Natuur en Techniek;10;10;0;6,9;6,7;7,2
20FR;20FR06;Penta Coll.- J. v. Liesveldt;HELLEVOETSLUIS;Zuid-Holland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;19;18;1;6,8;6,6;7,1
20FR;20FR07;Penta Coll. loc. G. Richter;ROTTERDAM;Zuid-Holland;VMBO;TL;;;31;27;4;6,2;6,3;6,4
20FR;20FR08;Penta College locatie Bahurim;BRIELLE;Zuid-Holland;VMBO;GL;Economie;Technologie Orientatie;17;14;3;6,3;6,0;6,3
20FR;20FR08;Penta College locatie Bahurim;BRIELLE;Zuid-Holland;VMBO;GL;Techniek;Technologie Orientatie;4;4;0;6,7;6,7;6,8
20FR;20FR08;Penta College locatie Bahurim;BRIELLE;Zuid-Holland;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;4;3;1;6,2;6,1;6,3
20FR;20FR08;Penta College locatie Bahurim;BRIELLE;Zuid-Holland;VMBO;TL;;;37;33;4;6,3;6,1;6,4
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;4;4;0;6,6;6,6;6,8
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;HAVO;;;Economie en Maatschappij;23;20;3;6,2;6,3;6,4
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;9;6;3;6,0;6,0;6,2
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;HAVO;;;Natuur en Gezondheid;8;6;2;6,0;6,5;6,4
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;HAVO;;;Natuur en Techniek;14;11;3;5,8;6,5;6,2
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;14;13;1;6,1;6,5;6,4
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;VWO;;;Cultuur en Maatschappij;21;17;4;6,5;6,2;6,6
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;VWO;;;Economie en Maatschappij;20;20;0;6,4;6,1;6,5
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;33;31;2;6,8;6,5;6,9
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;VWO;;;Natuur en Gezondheid;11;11;0;6,7;6,8;6,9
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;VWO;;;Natuur en Techniek;6;6;0;6,8;6,8;7,0
20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;48;47;1;6,8;6,6;7,0
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;BL;Economie;Consumptief Breed -ISP;16;7;9;5,8;5,5;5,8
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;BL;Economie;Handel en Administratie -ISP;48;39;9;6,2;5,6;6,2
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;BL;Economie;Handel en Verkoop;12;5;7;5,8;5,8;6,0
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;15;13;2;6,2;5,7;6,2
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;BL;Landbouw;Landbouw en Natuurlijke Omgeving;16;14;2;6,5;6,0;6,4
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;GL;Economie;Consumptief Breed -ISP;2;0;2;4,8;4,6;4,9
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;GL;Economie;Handel en Administratie -ISP;4;2;2;5,8;5,6;5,8
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;GL;Landbouw;Landbouw Breed -ISP;1;1;0;7,0;6,2;6,9
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;KL;Economie;Consumptief Breed -ISP;21;16;5;6,2;5,5;6,1
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;KL;Economie;Handel en Administratie -ISP;16;11;5;6,4;5,6;6,1
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;KL;Economie;Handel en Verkoop;2;2;0;7,0;6,2;6,5
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;KL;Intersect. programma;Sport, Dienstverlening en Veiligheid;20;16;4;6,2;5,4;6,0
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;KL;Landbouw;Landbouw en Natuurlijke Omgeving;13;12;1;6,6;5,6;6,2
20GD;20GD00;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;TL;;;46;44;2;6,6;6,0;6,4
20GD;20GD01;Midden-Brabant College;TILBURG;Noord-Brabant;VMBO;TL;;;2;2;0;7,0;6,0;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;HAVO;;;Cultuur en Maatschappij;16;14;2;6,3;6,4;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;HAVO;;;Economie en Maatschappij;39;36;3;6,4;6,4;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;5;5;0;6,5;7,1;6,9
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;HAVO;;;Natuur en Gezondheid;15;15;0;6,3;6,5;6,4
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;HAVO;;;Natuur en Gezondheid / Economie en Maatschappij;1;1;0;6,3;6,7;6,8
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;9;9;0;6,5;6,9;6,7
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;BL;Intersect. programma;Dienstverlening & Commercie;2;2;0;6,3;6,3;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;1;1;0;6,7;6,0;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;10;10;0;6,5;6,6;6,7
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;GL;Economie;Administratie;17;17;0;6,6;6,2;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;32;31;1;6,4;6,1;6,4
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;KL;Intersect. programma;Dienstverlening & Commercie;7;7;0;6,4;6,4;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;KL;Intersect. programma;Sport, Dienstverlening en Veiligheid;11;11;0;6,6;6,2;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;16;16;0;6,4;6,1;6,4
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VMBO;TL;;;49;45;4;6,4;6,4;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VWO;;;Cultuur en Maatschappij;12;11;1;6,7;6,1;6,6
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VWO;;;Economie en Maatschappij;16;14;2;6,3;6,2;6,5
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;2;2;0;7,0;6,8;6,9
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VWO;;;Natuur en Gezondheid;5;4;1;6,0;6,0;6,2
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VWO;;;Natuur en Techniek;2;2;0;7,8;7,7;7,8
20GS;20GS00;Don Bosco College;EDAM-VOLENDAM;Noord-Holland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;13;13;0;6,7;6,9;7,0
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;27;24;3;6,6;6,3;6,5
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;HAVO;;;Economie en Maatschappij;45;39;6;6,4;6,2;6,4
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;HAVO;;;Natuur en Gezondheid;16;13;3;6,3;6,6;6,5
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;HAVO;;;Natuur en Techniek;4;4;0;6,3;6,6;6,4
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;10;10;0;6,6;6,6;6,6
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;VMBO;TL;;;81;74;7;6,7;6,1;6,5
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;VWO;;;Cultuur en Maatschappij;8;8;0;6,8;6,5;6,8
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;VWO;;;Economie en Maatschappij;9;8;1;6,6;6,5;6,7
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;6;0;6,5;6,3;6,7
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;VWO;;;Natuur en Gezondheid;11;9;2;6,5;6,4;6,7
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;VWO;;;Natuur en Techniek;9;9;0;6,7;6,7;7,1
20IB;20IB00;Eckartcollege;EINDHOVEN;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;32;29;3;6,7;6,7;7,0
20IB;20IB03;Eckartcollege;NUENEN CA;Noord-Brabant;VMBO;BL;Economie;Handel en Administratie -ISP;17;17;0;6,9;6,5;6,9
20IB;20IB03;Eckartcollege;NUENEN CA;Noord-Brabant;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;7;7;0;6,7;6,6;6,7
20IB;20IB03;Eckartcollege;NUENEN CA;Noord-Brabant;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;11;11;0;6,7;6,0;6,6
20IB;20IB03;Eckartcollege;NUENEN CA;Noord-Brabant;VMBO;KL;Economie;Handel en Administratie -ISP;33;33;0;6,6;6,2;6,6
20IB;20IB03;Eckartcollege;NUENEN CA;Noord-Brabant;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;38;37;1;6,7;6,4;6,7
20IB;20IB03;Eckartcollege;NUENEN CA;Noord-Brabant;VMBO;TL;;;43;39;4;6,7;6,1;6,7
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;HAVO;;;Cultuur en Maatschappij;14;14;0;6,6;6,4;6,5
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;HAVO;;;Economie en Maatschappij;43;42;1;6,7;6,4;6,6
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;12;12;0;6,6;6,0;6,3
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;HAVO;;;Natuur en Gezondheid;8;8;0;6,7;6,7;6,6
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;HAVO;;;Natuur en Techniek;6;6;0;6,8;7,1;6,9
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;12;12;0;6,6;6,7;6,7
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;VWO;;;Cultuur en Maatschappij;1;1;0;6,5;5,8;6,5
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;VWO;;;Economie en Maatschappij;14;14;0;6,6;6,1;6,5
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;24;24;0;7,0;6,6;6,9
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;VWO;;;Natuur en Gezondheid;3;3;0;6,4;6,6;6,7
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;VWO;;;Natuur en Techniek;6;6;0;6,2;6,3;6,6
20IS;20IS00;Stella Maris College;MEERSSEN;Limburg;VWO;;;Natuur en Techniek / Natuur en Gezondheid;28;27;1;7,0;6,9;7,2
20IS;20IS04;Stella Maris Coll;VALKENBURG AAN DE GEUL;Limburg;VMBO;BL;Economie;Consumptief Breed -ISP;5;4;1;6,3;6,1;6,4
20IS;20IS04;Stella Maris Coll;VALKENBURG AAN DE GEUL;Limburg;VMBO;BL;Zorg & Welzijn;Verzorging;11;10;1;6,0;6,4;6,3
20IS;20IS04;Stella Maris Coll;VALKENBURG AAN DE GEUL;Limburg;VMBO;GL;Economie;Technologie Orientatie;26;26;0;6,4;6,1;6,4
20IS;20IS04;Stella Maris Coll;VALKENBURG AAN DE GEUL;Limburg;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;5;5;0;6,3;5,8;6,2
20IS;20IS04;Stella Maris Coll;VALKENBURG AAN DE GEUL;Limburg;VMBO;KL;Economie;Consumptief Breed -ISP;20;20;0;6,3;6,1;6,3
20IS;20IS04;Stella Maris Coll;VALKENBURG AAN DE GEUL;Limburg;VMBO;KL;Zorg & Welzijn;Verzorging;11;11;0;6,6;6,4;6,5
20IS;20IS04;Stella Maris Coll;VALKENBURG AAN DE GEUL;Limburg;VMBO;TL;;;65;64;1;6,6;6,4;6,6
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;23;20;3;6,4;6,1;6,4
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Economie en Maatschappij;112;92;20;6,4;6,2;6,4
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;6;0;6,5;6,3;6,5
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Natuur en Gezondheid;27;27;0;6,5;6,4;6,6
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Natuur en Techniek;15;15;0;6,4;6,4;6,6
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;9;9;0;6,5;6,7;6,7
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;TL;;;94;86;8;6,4;6,0;6,4
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Cultuur en Maatschappij;24;23;1;7,0;6,2;6,8
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Economie en Maatschappij;39;35;4;6,9;6,3;6,8
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;2;2;0;8,5;7,9;8,1
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Natuur en Gezondheid;20;17;3;6,7;6,2;6,6
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Natuur en Techniek;6;5;1;6,6;6,4;6,8
20JX;20JX00;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;32;30;2;7,2;6,9;7,2
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;11;9;2;6,6;6,1;6,5
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Economie en Maatschappij;33;30;3;6,4;6,1;6,4
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Natuur en Gezondheid;8;5;3;6,0;5,5;5,9
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Natuur en Techniek;4;4;0;6,1;6,1;6,4
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;5;5;0;7,0;7,0;7,0
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;TL;;;47;46;1;6,4;6,3;6,4
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Cultuur en Maatschappij;7;6;1;6,6;6,2;6,5
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Economie en Maatschappij;18;18;0;6,6;6,1;6,5
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Natuur en Gezondheid;2;2;0;6,9;6,4;6,9
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Natuur en Techniek;1;1;0;6,1;4,9;6,1
20JX;20JX02;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;23;20;3;6,5;6,3;6,6
20JX;20JX03;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;TL;;;100;92;8;6,5;6,2;6,4
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Economie;Handel en Administratie -ISP;14;12;2;6,3;6,1;6,3
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Economie;Handel en Verkoop;11;9;2;5,9;5,9;6,0
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Landbouw;Landbouw Breed -ISP;11;11;0;6,3;6,1;6,3
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Techniek;Bouwbreed -ISP;10;10;0;6,4;6,5;6,6
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Techniek;Bouwtechniek;2;2;0;6,4;6,8;6,8
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Techniek;Metaaltechniek;1;0;1;5,4;5,2;5,7
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Techniek;Metalectro -ISP;9;7;2;6,1;6,0;6,1
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;27;24;3;6,4;5,7;6,2
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;GL;Economie;Technologie Orientatie;2;2;0;6,7;5,9;6,6
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;GL;Landbouw;Landbouw Breed -ISP;1;1;0;6,9;6,6;6,7
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;GL;Techniek;Technologie Orientatie;7;6;1;6,3;5,4;6,1
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;2;2;0;6,9;6,2;6,9
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;KL;Economie;Handel en Administratie -ISP;28;26;2;6,4;5,9;6,4
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;KL;Landbouw;Landbouw Breed -ISP;9;9;0;6,5;5,7;6,3
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;KL;Techniek;Bouwbreed -ISP;9;9;0;6,0;5,9;6,1
20JX;20JX04;OMO Scholengroep Helmond;HELMOND;Noord-Brabant;VMBO;KL;Techniek;Bouwtechniek;6;5;1;6,3;6,1;6,4
