BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
20DC;00;Stedelijk;SCHIEDAM;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid / Cultuur en Maatschappij;0277;VWO-GYM Prf Nat/Gezond & Cul/Maat;0;0;0;0;0;0;0;0;1;0;0;0
20DC;00;Stedelijk;SCHIEDAM;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid / Economie en Maatschappij;0278;VWO-GYM Prf Nat/Gezond & Ec/Maat;0;0;0;0;0;0;0;0;1;0;0;0
20DC;00;Stedelijk;SCHIEDAM;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;0;0;6;0;10;2
20DC;00;Stedelijk;SCHIEDAM;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;28;15;12;13;0;1
20DC;00;Stedelijk;SCHIEDAM;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4021;VWO-GYM NW naar VAVO;0;0;0;0;0;0;0;0;1;1;0;0
20DD;00;Gem Gymnasium;HILVERSUM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;88;78;92;74;0;0;0;0;0;0;0;0
20DD;00;Gem Gymnasium;HILVERSUM;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;91;62;0;0;0;0;0;0
20DD;00;Gem Gymnasium;HILVERSUM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;5;6;4;11;7;16
20DD;00;Gem Gymnasium;HILVERSUM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;14;18;20;20;15;15
20DD;00;Gem Gymnasium;HILVERSUM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;10;27;11;27;12;13
20DD;00;Gem Gymnasium;HILVERSUM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;41;23;25;26;31;7
20DD;00;Gem Gymnasium;HILVERSUM;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;1;0;0;0;0;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;22;31;0;0;0;0;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;29;46;45;30;0;0;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;33;37;37;46;0;0;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;11;18;0;0;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;10;14;17;21;0;0;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;8;3;10;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;15;12;13;5;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;1;3;2;2;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;8;12;20;11;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;2;2;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;4;2;1;1;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;3;2;4;1;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;5;10;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;43;39;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;41;33;0;0;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;8;19;14;15;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;4;8;5;17;1;8
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;0;0;6;2;3;3
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;8;11;5;5;5;12
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;16;23;13;6;12;7
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;1;0;3;0;5;1
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;9;7;10;16;17;15
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;1;2
20DF;00;Da Vinci College;LEIDEN;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;4;7
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;9;7;7;8;0;0;0;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;109;66;77;48;0;0;0;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;22;28;24;24;0;0;0;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;18;9;21;14;0;0;0;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Administratie;2551;LWOO Basisbg Lw Ec Admin;0;0;0;0;5;3;9;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;2;5;3;4;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Intersect. programma;ICT -route;3321;LWOO Basisbg Lw ICT-route;0;0;0;0;1;0;1;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3331;LWOO Basisbg Lw SDV;0;0;0;0;4;2;1;2;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Grafische Techniek;2516;LWOO Basisbg Lw Grafimedia;0;0;0;0;0;1;4;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2514;LWOO Basisbg Lw Tech Vrtgn;0;0;0;0;10;0;6;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2532;LWOO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;6;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;17;0;7;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Administratie;2951;VMBO Basisbg Lw Ec Admin;0;0;0;0;1;0;0;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;0;3;1;4;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Intersect. programma;ICT -route;3421;VMBO Basisbg Lw ICT-route;0;0;0;0;3;0;0;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3431;VMBO Basisbg Lw SDV;0;0;0;0;0;1;0;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Grafische Techniek;2916;VMBO Basisbg Lw Grafimedia;0;0;0;0;1;2;1;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;2914;VMBO Basisbg Lw Tech Vrtgn;0;0;0;0;5;0;4;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2932;VMBO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;3;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;6;1;4;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Administratie;2451;LWOO Kaderbg Lw Ec Admin;0;0;0;0;4;2;3;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;2;7;1;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Intersect. programma;ICT -route;3322;LWOO Kaderbg Lw ICT-route;0;0;0;0;5;0;4;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3332;LWOO Kaderbg Lw SDV;0;0;0;0;9;4;5;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Grafische Techniek;2416;LWOO Kaderbg Lw Grafimedia;0;0;0;0;5;6;5;3;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Voertuigentechniek;2414;LWOO Kaderbg Lw Tech Vrtgn;0;0;0;0;6;0;5;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2432;LWOO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;15;0;12;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Administratie;2851;VMBO Kaderbg Lw Ec Admin;0;0;0;0;1;0;2;2;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;9;10;1;6;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Intersect. programma;ICT -route;3422;VMBO Kaderbg Lw ICT-route;0;0;0;0;10;0;7;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3432;VMBO Kaderbg Lw SDV;0;0;0;0;20;10;10;2;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Grafische Techniek;2816;VMBO Kaderbg Lw Grafimedia;0;0;0;0;3;4;4;8;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;17;0;12;0;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2832;VMBO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;20;0;12;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;7;3;7;5;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;17;18;16;14;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO uitbest. aan VAVO;J;N.v.t.;N.v.t.;4055;LWOO VMBO-TL naar VAVO teruggekeerd gez.;0;0;0;0;0;0;1;1;0;0;0;0
20DF;01;Da Vinci College;LEIDEN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;0;0;0;0;0
20DF;04;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;0;0;15;6;0;0;0;0;0;0;0;0
20DF;04;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;4;7;3;0;0;0;0;0;0;0;0;0
20DF;04;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;23;31;7;11;0;0;0;0;0;0;0;0
20DF;04;Da Vinci College;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;0;0;8;1;0;0;0;0;0;0;0;0
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;69;37;67;55;0;0;0;0;0;0;0;0
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;68;39;0;0;0;0;0;0
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;1;11;4;1;2;6
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;6;17;10;10;12;11
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;3;1
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;2;13;7;16;7;10
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;35;13;39;10;27;6
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;5;3
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4021;VWO-GYM NW naar VAVO;0;0;0;0;0;0;0;0;2;0;0;0
20DG;00;Gymnasium Felisenum;VELSEN-ZUID;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;6;5
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;32;30;16;20;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;4;5;11;9;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;2;4;0;0;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;5;3;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;11;20;0;0;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;17;25;0;0;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0022;Ljvb op HAVO/VMBO-Alle Lw;5;9;0;0;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;7;4;6;6;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;22;13;20;17;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;1;6;5;11;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;23;9;7;7;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;10;13;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;22;29;0;0;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;0;7;2;4;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;14;17;3;10;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;2;4;0;5;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;3;1;4;1;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;2;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;2;4;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;9;13;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;9;13;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;18;15;0;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2561;LWOO Basisbg Lw Ec CB-ISP;0;0;0;0;5;0;3;1;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;1;1;1;1;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Bouwtechniek;2511;LWOO Basisbg Lw Tech Bouw;0;0;0;0;0;0;5;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Elektrotechniek;2513;LWOO Basisbg Lw Tech Elektro;0;0;0;0;0;0;3;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Grafische Techniek;2516;LWOO Basisbg Lw Grafimedia;0;0;0;0;2;1;1;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2514;LWOO Basisbg Lw Tech Vrtgn;0;0;0;0;4;0;7;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;7;1;9;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2631;LWOO Basisbg Lw LWT ZrgWlz Vz Alg;0;0;0;0;0;0;0;2;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;N;Economie;Consumptief;3054;VMBO Basisbg Lw LWT Ec Cons;0;0;0;0;0;0;1;0;0;0;0;0
20DH;00;Het Stedelijk;ZUTPHEN;Gelderland;VMBO BL lj 3-4;N;Economie;Consumptief Breed -ISP;2961;VMBO Basisbg Lw Ec CB-ISP;0;0;0;0;2;0;1;0;0;0;0;0
